timestamp,cgroup_ram_mb,cgroup_limit_mb,cgroup_ram_pct,shm_used_mb,gpu0_memory_mb,gpu0_util_pct,gpu0_power_w,gpu1_memory_mb,gpu1_util_pct,gpu1_power_w,gpu_total_memory_mb,env_rss_mb,actor_rss_mb,rollout_rss_mb,driver_rss_mb,ray_system_rss_mb,top_pid,top_rss_mb,top_command,cgroup_oom,cgroup_oom_kill
2026-07-15 13:25:18,42853,245760,17.44,0,4,0,64.39,4,0,61.37,8,0.0,0.0,0.0,70.2,0.0,165385,1347.5,/root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/node /root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/out/bootstrap-fork ,0,0
2026-07-15 13:25:20,42863,245760,17.44,0,0,0,64.39,0,0,61.43,0,0.0,0.0,0.0,545.5,0.0,165385,1347.5,/root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/node /root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/out/bootstrap-fork ,0,0
2026-07-15 13:25:22,43259,245760,17.60,0,0,0,64.39,0,0,61.43,0,0.0,0.0,0.0,995.7,0.0,165385,1347.5,/root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/node /root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/out/bootstrap-fork ,0,0
2026-07-15 13:25:24,43607,245760,17.74,0,4,0,64.93,4,0,62.85,8,0.0,0.0,0.0,1333.7,0.0,165385,1347.5,/root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/node /root/.vscode-server/cli/servers/Stable-5264f2156cbcd7aea5fd004d29eaa10209155d66/server/out/bootstrap-fork ,0,0
2026-07-15 13:25:26,43679,245760,17.77,0,4,0,64.33,4,0,61.37,8,0.0,0.0,0.0,1435.9,26.4,210363,1435.9,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
2026-07-15 13:25:28,44545,245760,18.13,0,4,0,64.33,4,0,61.43,8,0.0,0.0,0.0,1455.8,810.0,210363,1455.8,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
2026-07-15 13:25:30,45436,245760,18.49,0,4,0,64.60,4,0,61.31,8,0.0,0.0,0.0,1456.4,839.1,210363,1456.4,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
2026-07-15 13:25:32,46983,245760,19.12,0,4,0,68.89,4,0,65.67,8,0.0,0.0,0.0,1464.3,858.5,210363,1464.3,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
2026-07-15 13:25:34,47580,245760,19.36,0,4,0,64.73,4,0,61.43,8,0.0,0.0,0.0,1471.2,1232.1,210363,1471.2,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
2026-07-15 13:25:36,50929,245760,20.72,0,4,0,64.67,4,0,61.70,8,0.0,0.0,0.0,1473.1,880.7,210363,1473.1,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
2026-07-15 13:25:39,53023,245760,21.58,0,4,0,64.73,4,0,61.76,8,0.0,0.0,1321.4,1473.4,885.2,210363,1473.4,/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/examples/embodiment/train_embodied_agent.py --config-path /root/autodl-tmp/RLinf/examples/embodiment/config/ --config-name robotwin_adjus,0,0
