tag,round,value,wall_time
env/reward,1,0.0,1789916790.9788935
env/reward,2,0.0,1789916878.5452633
env/reward,3,0.0,1789916962.4208941
env/reward,4,0.0,1789917047.522899
env/reward,5,0.0037499999161809683,1789917134.2908995
env/reward,6,0.0,1789917222.1060221
env/reward,7,0.0,1789917306.6301577
env/reward,8,0.0,1789917392.4977999
env/reward,9,0.0,1789917478.4731994
env/reward,10,0.0,1789917564.86309
env/reward,11,0.0,1789917649.7003179
env/reward,12,0.0,1789917736.6749573
env/reward,13,0.0,1789917823.1872606
env/reward,14,0.0,1789917911.5572772
env/reward,15,0.0,1789917997.493983
env/reward,16,0.0,1789918082.701858
env/reward,17,0.0012499999720603228,1789918167.8231103
env/reward,18,0.0,1789918252.4455943
env/reward,19,0.0012499999720603228,1789918338.2093096
env/reward,20,0.0,1789918424.6692665
env/reward,21,0.0,1789918509.9875033
env/reward,22,0.0012499999720603228,1789918594.7704556
env/reward,23,0.0,1789918681.2754912
env/reward,24,0.0,1789918766.9635289
env/reward,25,0.0,1789919234.405739
env/reward,26,0.0,1789919319.2306018
env/reward,27,0.0,1789919401.7939436
env/reward,28,0.0024999999441206455,1789919482.3699348
env/reward,29,0.0,1789919562.8299117
env/reward,30,0.0,1789919645.3381927
env/reward,31,0.0,1789919726.8565123
env/reward,32,0.0024999999441206455,1789919808.2099323
env/reward,33,0.0037499999161809683,1789919888.4868898
env/reward,34,0.0,1789919971.5799446
env/reward,35,0.008750000037252903,1789920051.200127
env/reward,36,0.0,1789920132.159501
env/reward,37,0.0012499999720603228,1789920212.3022642
env/reward,38,0.0,1789920295.4345386
env/reward,39,0.0024999999441206455,1789920376.2026644
env/reward,40,0.0,1789920456.7190907
env/reward,41,0.0062500000931322575,1789920536.952539
env/reward,42,0.0,1789920618.2339191
env/reward,43,0.0,1789920697.7464561
env/reward,44,0.0,1789920779.1813877
env/reward,45,0.0,1789920861.3542101
env/reward,46,0.0,1789920941.9078798
env/reward,47,0.0062500000931322575,1789921021.3946466
env/reward,48,0.0024999999441206455,1789921102.0299075
env/reward,49,0.0,1789921183.9108858
env/reward,50,0.0,1789921642.4227319
env/reward,51,0.0,1789921725.8316956
env/reward,52,0.0,1789921806.8421054
env/reward,53,0.0,1789921888.7207134
env/reward,54,0.0024999999441206455,1789921972.6837375
env/reward,55,0.0,1789922056.7475233
env/reward,56,0.0,1789922140.9854457
