tag,round,value,wall_time
env/reward,1,0.0,1789708414.7091231
env/reward,2,0.012500000186264515,1789708498.1838825
env/reward,3,0.02500000037252903,1789708576.6991863
env/reward,4,0.012500000186264515,1789708656.8579462
env/reward,5,0.011250000447034836,1789708738.6009996
env/reward,6,0.0,1789708822.644279
env/reward,7,0.0,1789708907.2560327
env/reward,8,0.0,1789708991.5790975
env/reward,9,0.011250000447034836,1789709071.9617329
env/reward,10,0.0,1789709155.0189822
env/reward,11,0.012500000186264515,1789709235.7086756
env/reward,12,0.0,1789709319.4902577
env/reward,13,0.0,1789709403.373944
env/reward,14,0.0,1789709487.2834928
env/reward,15,0.009999999776482582,1789709573.5812676
env/reward,16,0.0,1789709658.4539804
env/reward,17,0.0,1789709744.5485735
env/reward,18,0.012500000186264515,1789709824.9624057
env/reward,19,0.026250001043081284,1789709900.1434736
env/reward,20,0.0,1789709984.754597
env/reward,21,0.0,1789710068.4260335
env/reward,22,0.0,1789710154.2082767
env/reward,23,0.012500000186264515,1789710233.2915587
env/reward,24,0.0,1789710319.1826472
env/reward,25,0.021250000223517418,1789710769.0673504
env/reward,26,0.012500000186264515,1789710847.0007644
env/reward,27,0.0,1789710928.2329955
env/reward,28,0.011250000447034836,1789711006.4752405
env/reward,29,0.0,1789711088.0987587
env/reward,30,0.0,1789711169.1395168
env/reward,31,0.0,1789711250.7566395
env/reward,32,0.011250000447034836,1789711330.5393329
env/reward,33,0.0,1789711411.58242
env/reward,34,0.011250000447034836,1789711489.022572
env/reward,35,0.023749999701976776,1789711565.2259374
env/reward,36,0.0,1789711648.2610183
env/reward,37,0.011250000447034836,1789711727.1178362
env/reward,38,0.013749999925494194,1789711804.6492052
env/reward,39,0.014999999664723873,1789711881.704902
env/reward,40,0.012500000186264515,1789711957.917621
env/reward,41,0.0,1789712038.41228
env/reward,42,0.0,1789712118.341187
env/reward,43,0.0,1789712200.843363
env/reward,44,0.0,1789712283.0497377
env/reward,45,0.012500000186264515,1789712360.5949044
env/reward,46,0.012500000186264515,1789712439.928521
env/reward,47,0.012500000186264515,1789712517.20702
env/reward,48,0.026250001043081284,1789712590.4685009
env/reward,49,0.012500000186264515,1789712668.0072255
env/reward,50,0.0,1789713110.2288888
env/reward,51,0.0,1789713191.622839
env/reward,52,0.012500000186264515,1789713269.9017034
env/reward,53,0.012500000186264515,1789713346.6947193
env/reward,54,0.012500000186264515,1789713424.4979854
env/reward,55,0.0,1789713504.3647826
env/reward,56,0.0,1789713585.319044
env/reward,57,0.0,1789713666.134239
env/reward,58,0.02500000037252903,1789713740.0670402
env/reward,59,0.0,1789713819.817661
env/reward,60,0.012500000186264515,1789713897.6542983
env/reward,61,0.0,1789713979.2644422
